source,target,length,max_speed,is_priority_road,is_one_way,patch_id,tags
N38-31,N38-30,500,50,false,false,12-10,
N38-31,N38-32,500,50,false,false,12-10,
N38-32,N38-31,500,50,false,false,12-10,
N38-32,N38-33,500,50,false,false,12-10,
N38-33,N38-32,500,50,false,false,12-11,
N38-33,N38-34,500,50,false,false,12-11,
N38-34,N38-33,500,50,false,false,12-11,
N38-34,N38-35,500,50,false,false,12-11,
N38-35,N38-34,500,50,false,false,12-11,
N38-35,N38-36,500,50,false,false,12-11,
N38-36,N38-35,500,50,false,false,12-12,
N38-36,N38-37,500,50,false,false,12-12,
N38-37,N38-36,500,50,false,false,12-12,
N38-37,N38-38,500,50,false,false,12-12,
N38-38,N38-37,500,50,false,false,12-12,
N38-38,N38-39,500,50,false,false,12-12,
N38-39,N38-38,500,50,false,false,12-13,
N38-39,N38-40,500,50,false,false,12-13,
N38-40,N38-39,500,50,false,false,12-13,
N38-40,N38-41,500,50,false,false,12-13,
N38-41,N38-40,500,50,false,false,12-13,
N39-0,N39-1,500,50,false,false,13-0,
N39-1,N39-0,500,50,false,false,13-0,
N39-1,N39-2,500,50,false,false,13-0,
N39-2,N39-1,500,50,false,false,13-0,
N39-2,N39-3,500,50,false,false,13-0,
N39-3,N39-2,500,50,false,false,13-1,
N39-3,N39-4,500,50,false,false,13-1,
N39-4,N39-3,500,50,false,false,13-1,
N39-4,N39-5,500,50,false,false,13-1,
N39-5,N39-4,500,50,false,false,13-1,
N39-5,N39-6,500,50,false,false,13-1,
N39-6,N39-5,500,50,false,false,13-2,
N39-6,N39-7,500,50,false,false,13-2,
N39-7,N39-6,500,50,false,false,13-2,
N39-7,N39-8,500,50,false,false,13-2,
N39-8,N39-7,500,50,false,false,13-2,
N39-8,N39-9,500,50,false,false,13-2,
N39-9,N39-8,500,50,false,false,13-3,
N39-9,N39-10,500,50,false,false,13-3,
N39-10,N39-9,500,50,false,false,13-3,
N39-10,N39-11,500,50,false,false,13-3,
N39-11,N39-10,500,50,false,false,13-3,
N39-11,N39-12,500,50,false,false,13-3,
N39-12,N39-11,500,50,false,false,13-4,
N39-12,N39-13,500,50,false,false,13-4,
N39-13,N39-12,500,50,false,false,13-4,
N39-13,N39-14,500,50,false,false,13-4,
N39-14,N39-13,500,50,false,false,13-4,
N39-14,N39-15,500,50,false,false,13-4,
N39-15,N39-14,500,50,false,false,13-5,
N39-15,N39-16,500,50,false,false,13-5,
N39-16,N39-15,500,50,false,false,13-5,
N39-16,N39-17,500,50,false,false,13-5,
N39-17,N39-16,500,50,false,false,13-5,
N39-17,N39-18,500,50,false,false,13-5,
N39-18,N39-17,500,50,false,false,13-6,
N39-18,N39-19,500,50,false,false,13-6,
N39-19,N39-18,500,50,false,false,13-6,
N39-19,N39-20,500,50,false,false,13-6,
N39-20,N39-19,500,50,false,false,13-6,
N39-20,N39-21,500,50,false,false,13-6,
N39-21,N39-20,500,50,false,false,13-7,
N39-21,N39-22,500,50,false,false,13-7,
N39-22,N39-21,500,50,false,false,13-7,
N39-22,N39-23,500,50,false,false,13-7,
N39-23,N39-22,500,50,false,false,13-7,
N39-23,N39-24,500,50,false,false,13-7,
N39-24,N39-23,500,50,false,false,13-8,
N39-24,N39-25,500,50,false,false,13-8,
N39-25,N39-24,500,50,false,false,13-8,
N39-25,N39-26,500,50,false,false,13-8,
N39-26,N39-25,500,50,false,false,13-8,
N39-26,N39-27,500,50,false,false,13-8,
N39-27,N39-26,500,50,false,false,13-9,
N39-27,N39-28,500,50,false,false,13-9,
N39-28,N39-27,500,50,false,false,13-9,
N39-28,N39-29,500,50,false,false,13-9,
N39-29,N39-28,500,50,false,false,13-9,
N39-29,N39-30,500,50,false,false,13-9,
N39-30,N39-29,500,50,false,false,13-10,
N39-30,N39-31,500,50,false,false,13-10,
N39-31,N39-30,500,50,false,false,13-10,
N39-31,N39-32,500,50,false,false,13-10,
N39-32,N39-31,500,50,false,false,13-10,
N39-32,N39-33,500,50,false,false,13-10,
N39-33,N39-32,500,50,false,false,13-11,
N39-33,N39-34,500,50,false,false,13-11,
N39-34,N39-33,500,50,false,false,13-11,
N39-34,N39-35,500,50,false,false,13-11,
N39-35,N39-34,500,50,false,false,13-11,
N39-35,N39-36,500,50,false,false,13-11,
N39-36,N39-35,500,50,false,false,13-12,
N39-36,N39-37,500,50,false,false,13-12,
N39-37,N39-36,500,50,false,false,13-12,
N39-37,N39-38,500,50,false,false,13-12,
N39-38,N39-37,500,50,false,false,13-12,
N39-38,N39-39,500,50,false,false,13-12,
N39-39,N39-38,500,50,false,false,13-13,
N39-39,N39-40,500,50,false,false,13-13,
N39-40,N39-39,500,50,false,false,13-13,
N39-40,N39-41,500,50,false,false,13-13,
N39-41,N39-40,500,50,false,false,13-13,
N40-0,N40-1,500,50,false,false,13-0,
N40-1,N40-0,500,50,false,false,13-0,
N40-1,N40-2,500,50,false,false,13-0,
N40-2,N40-1,500,50,false,false,13-0,
N40-2,N40-3,500,50,false,false,13-0,
N40-3,N40-2,500,50,false,false,13-1,
N40-3,N40-4,500,50,false,false,13-1,
N40-4,N40-3,500,50,false,false,13-1,
N40-4,N40-5,500,50,false,false,13-1,
N40-5,N40-4,500,50,false,false,13-1,
N40-5,N40-6,500,50,false,false,13-1,
N40-6,N40-5,500,50,false,false,13-2,
N40-6,N40-7,500,50,false,false,13-2,
N40-7,N40-6,500,50,false,false,13-2,
N40-7,N40-8,500,50,false,false,13-2,
N40-8,N40-7,500,50,false,false,13-2,
N40-8,N40-9,500,50,false,false,13-2,
N40-9,N40-8,500,50,false,false,13-3,
N40-9,N40-10,500,50,false,false,13-3,
N40-10,N40-9,500,50,false,false,13-3,
N40-10,N40-11,500,50,false,false,13-3,
N40-11,N40-10,500,50,false,false,13-3,
N40-11,N40-12,500,50,false,false,13-3,
N40-12,N40-11,500,50,false,false,13-4,
N40-12,N40-13,500,50,false,false,13-4,
N40-13,N40-12,500,50,false,false,13-4,
N40-13,N40-14,500,50,false,false,13-4,
N40-14,N40-13,500,50,false,false,13-4,
N40-14,N40-15,500,50,false,false,13-4,
N40-15,N40-14,500,50,false,false,13-5,
N40-15,N40-16,500,50,false,false,13-5,
N40-16,N40-15,500,50,false,false,13-5,
N40-16,N40-17,500,50,false,false,13-5,
N40-17,N40-16,500,50,false,false,13-5,
N40-17,N40-18,500,50,false,false,13-5,
N40-18,N40-17,500,50,false,false,13-6,
N40-18,N40-19,500,50,false,false,13-6,
N40-19,N40-18,500,50,false,false,13-6,
N40-19,N40-20,500,50,false,false,13-6,
N40-20,N40-19,500,50,false,false,13-6,
N40-20,N40-21,500,50,false,false,13-6,
N40-21,N40-20,500,50,false,false,13-7,
N40-21,N40-22,500,50,false,false,13-7,
N40-22,N40-21,500,50,false,false,13-7,
N40-22,N40-23,500,50,false,false,13-7,
N40-23,N40-22,500,50,false,false,13-7,
N40-23,N40-24,500,50,false,false,13-7,
N40-24,N40-23,500,50,false,false,13-8,
N40-24,N40-25,500,50,false,false,13-8,
N40-25,N40-24,500,50,false,false,13-8,
N40-25,N40-26,500,50,false,false,13-8,
N40-26,N40-25,500,50,false,false,13-8,
N40-26,N40-27,500,50,false,false,13-8,
N40-27,N40-26,500,50,false,false,13-9,
N40-27,N40-28,500,50,false,false,13-9,
N40-28,N40-27,500,50,false,false,13-9,
N40-28,N40-29,500,50,false,false,13-9,
N40-29,N40-28,500,50,false,false,13-9,
N40-29,N40-30,500,50,false,false,13-9,
N40-30,N40-29,500,50,false,false,13-10,
N40-30,N40-31,500,50,false,false,13-10,
N40-31,N40-30,500,50,false,false,13-10,
N40-31,N40-32,500,50,false,false,13-10,
N40-32,N40-31,500,50,false,false,13-10,
N40-32,N40-33,500,50,false,false,13-10,
N40-33,N40-32,500,50,false,false,13-11,
N40-33,N40-34,500,50,false,false,13-11,
N40-34,N40-33,500,50,false,false,13-11,
N40-34,N40-35,500,50,false,false,13-11,
N40-35,N40-34,500,50,false,false,13-11,
N40-35,N40-36,500,50,false,false,13-11,
N40-36,N40-35,500,50,false,false,13-12,
N40-36,N40-37,500,50,false,false,13-12,
N40-37,N40-36,500,50,false,false,13-12,
N40-37,N40-38,500,50,false,false,13-12,
N40-38,N40-37,500,50,false,false,13-12,
N40-38,N40-39,500,50,false,false,13-12,
N40-39,N40-38,500,50,false,false,13-13,
N40-39,N40-40,500,50,false,false,13-13,
N40-40,N40-39,500,50,false,false,13-13,
N40-40,N40-41,500,50,false,false,13-13,
N40-41,N40-40,500,50,false,false,13-13,
N41-0,N41-1,500,50,false,false,13-0,
N41-1,N41-0,500,50,false,false,13-0,
N41-1,N41-2,500,50,false,false,13-0,
N41-2,N41-1,500,50,false,false,13-0,
N41-2,N41-3,500,50,false,false,13-0,
N41-3,N41-2,500,50,false,false,13-1,
N41-3,N41-4,500,50,false,false,13-1,
N41-4,N41-3,500,50,false,false,13-1,
N41-4,N41-5,500,50,false,false,13-1,
N41-5,N41-4,500,50,false,false,13-1,
N41-5,N41-6,500,50,false,false,13-1,
N41-6,N41-5,500,50,false,false,13-2,
N41-6,N41-7,500,50,false,false,13-2,
N41-7,N41-6,500,50,false,false,13-2,
N41-7,N41-8,500,50,false,false,13-2,
N41-8,N41-7,500,50,false,false,13-2,
N41-8,N41-9,500,50,false,false,13-2,
N41-9,N41-8,500,50,false,false,13-3,
N41-9,N41-10,500,50,false,false,13-3,
N41-10,N41-9,500,50,false,false,13-3,
N41-10,N41-11,500,50,false,false,13-3,
N41-11,N41-10,500,50,false,false,13-3,
N41-11,N41-12,500,50,false,false,13-3,
N41-12,N41-11,500,50,false,false,13-4,
N41-12,N41-13,500,50,false,false,13-4,
N41-13,N41-12,500,50,false,false,13-4,
N41-13,N41-14,500,50,false,false,13-4,
N41-14,N41-13,500,50,false,false,13-4,
N41-14,N41-15,500,50,false,false,13-4,
N41-15,N41-14,500,50,false,false,13-5,
N41-15,N41-16,500,50,false,false,13-5,
N41-16,N41-15,500,50,false,false,13-5,
N41-16,N41-17,500,50,false,false,13-5,
N41-17,N41-16,500,50,false,false,13-5,
N41-17,N41-18,500,50,false,false,13-5,
N41-18,N41-17,500,50,false,false,13-6,
N41-18,N41-19,500,50,false,false,13-6,
N41-19,N41-18,500,50,false,false,13-6,
N41-19,N41-20,500,50,false,false,13-6,
N41-20,N41-19,500,50,false,false,13-6,
N41-20,N41-21,500,50,false,false,13-6,
N41-21,N41-20,500,50,false,false,13-7,
N41-21,N41-22,500,50,false,false,13-7,
N41-22,N41-21,500,50,false,false,13-7,
N41-22,N41-23,500,50,false,false,13-7,
N41-23,N41-22,500,50,false,false,13-7,
N41-23,N41-24,500,50,false,false,13-7,
N41-24,N41-23,500,50,false,false,13-8,
N41-24,N41-25,500,50,false,false,13-8,
N41-25,N41-24,500,50,false,false,13-8,
N41-25,N41-26,500,50,false,false,13-8,
N41-26,N41-25,500,50,false,false,13-8,
N41-26,N41-27,500,50,false,false,13-8,
N41-27,N41-26,500,50,false,false,13-9,
N41-27,N41-28,500,50,false,false,13-9,
N41-28,N41-27,500,50,false,false,13-9,
N41-28,N41-29,500,50,false,false,13-9,
N41-29,N41-28,500,50,false,false,13-9,
N41-29,N41-30,500,50,false,false,13-9,
N41-30,N41-29,500,50,false,false,13-10,
N41-30,N41-31,500,50,false,false,13-10,
N41-31,N41-30,500,50,false,false,13-10,
N41-31,N41-32,500,50,false,false,13-10,
N41-32,N41-31,500,50,false,false,13-10,
N41-32,N41-33,500,50,false,false,13-10,
N41-33,N41-32,500,50,false,false,13-11,
N41-33,N41-34,500,50,false,false,13-11,
N41-34,N41-33,500,50,false,false,13-11,
N41-34,N41-35,500,50,false,false,13-11,
N41-35,N41-34,500,50,false,false,13-11,
N41-35,N41-36,500,50,false,false,13-11,
N41-36,N41-35,500,50,false,false,13-12,
N41-36,N41-37,500,50,false,false,13-12,
N41-37,N41-36,500,50,false,false,13-12,
N41-37,N41-38,500,50,false,false,13-12,
N41-38,N41-37,500,50,false,false,13-12,
N41-38,N41-39,500,50,false,false,13-12,
N41-39,N41-38,500,50,false,false,13-13,
N41-39,N41-40,500,50,false,false,13-13,
N41-40,N41-39,500,50,false,false,13-13,
N41-40,N41-41,500,50,false,false,13-13,
N41-41,N41-40,500,50,false,false,13-13,
N0-0,N41-0,500,50,false,false,0-0,
N41-0,N0-0,500,50,false,false,13-0,
N0-1,N41-1,500,50,false,false,0-0,
N41-1,N0-1,500,50,false,false,13-0,
N0-2,N41-2,500,50,false,false,0-0,
N41-2,N0-2,500,50,false,false,13-0,
N0-3,N41-3,500,50,false,false,0-1,
N41-3,N0-3,500,50,false,false,13-1,
N0-4,N41-4,500,50,false,false,0-1,
N41-4,N0-4,500,50,false,false,13-1,
N0-5,N41-5,500,50,false,false,0-1,
N41-5,N0-5,500,50,false,false,13-1,
N0-6,N41-6,500,50,false,false,0-2,
N41-6,N0-6,500,50,false,false,13-2,
N0-7,N41-7,500,50,false,false,0-2,
N41-7,N0-7,500,50,false,false,13-2,
N0-8,N41-8,500,50,false,false,0-2,
N41-8,N0-8,500,50,false,false,13-2,
N0-9,N41-9,500,50,false,false,0-3,
N41-9,N0-9,500,50,false,false,13-3,
N0-10,N41-10,500,50,false,false,0-3,
N41-10,N0-10,500,50,false,false,13-3,
N0-11,N41-11,500,50,false,false,0-3,
N41-11,N0-11,500,50,false,false,13-3,
N0-12,N41-12,500,50,false,false,0-4,
N41-12,N0-12,500,50,false,false,13-4,
N0-13,N41-13,500,50,false,false,0-4,
N41-13,N0-13,500,50,false,false,13-4,
N0-14,N41-14,500,50,false,false,0-4,
N41-14,N0-14,500,50,false,false,13-4,
N0-15,N41-15,500,50,false,false,0-5,
N41-15,N0-15,500,50,false,false,13-5,
N0-16,N41-16,500,50,false,false,0-5,
N41-16,N0-16,500,50,false,false,13-5,
N0-17,N41-17,500,50,false,false,0-5,
N41-17,N0-17,500,50,false,false,13-5,
N0-18,N41-18,500,50,false,false,0-6,
N41-18,N0-18,500,50,false,false,13-6,
N0-19,N41-19,500,50,false,false,0-6,
N41-19,N0-19,500,50,false,false,13-6,
N0-20,N41-20,500,50,false,false,0-6,
N41-20,N0-20,500,50,false,false,13-6,
N0-21,N41-21,500,50,false,false,0-7,
N41-21,N0-21,500,50,false,false,13-7,
N0-22,N41-22,500,50,false,false,0-7,
N41-22,N0-22,500,50,false,false,13-7,
N0-23,N41-23,500,50,false,false,0-7,
N41-23,N0-23,500,50,false,false,13-7,
N0-24,N41-24,500,50,false,false,0-8,
N41-24,N0-24,500,50,false,false,13-8,
N0-25,N41-25,500,50,false,false,0-8,
N41-25,N0-25,500,50,false,false,13-8,
N0-26,N41-26,500,50,false,false,0-8,
N41-26,N0-26,500,50,false,false,13-8,
N0-27,N41-27,500,50,false,false,0-9,
N41-27,N0-27,500,50,false,false,13-9,
N0-28,N41-28,500,50,false,false,0-9,
N41-28,N0-28,500,50,false,false,13-9,
N0-29,N41-29,500,50,false,false,0-9,
N41-29,N0-29,500,50,false,false,13-9,
N0-30,N41-30,500,50,false,false,0-10,
N41-30,N0-30,500,50,false,false,13-10,
N0-31,N41-31,500,50,false,false,0-10,
N41-31,N0-31,500,50,false,false,13-10,
N0-32,N41-32,500,50,false,false,0-10,
N41-32,N0-32,500,50,false,false,13-10,
N0-33,N41-33,500,50,false,false,0-11,
N41-33,N0-33,500,50,false,false,13-11,
N0-34,N41-34,500,50,false,false,0-11,
N41-34,N0-34,500,50,false,false,13-11,
N0-35,N41-35,500,50,false,false,0-11,
N41-35,N0-35,500,50,false,false,13-11,
N0-36,N41-36,500,50,false,false,0-12,
N41-36,N0-36,500,50,false,false,13-12,
N0-37,N41-37,500,50,false,false,0-12,
N41-37,N0-37,500,50,false,false,13-12,
N0-38,N41-38,500,50,false,false,0-12,
N41-38,N0-38,500,50,false,false,13-12,
N0-39,N41-39,500,50,false,false,0-13,
N41-39,N0-39,500,50,false,false,13-13,
N0-40,N41-40,500,50,false,false,0-13,
N41-40,N0-40,500,50,false,false,13-13,
N0-41,N41-41,500,50,false,false,0-13,
N41-41,N0-41,500,50,false,false,13-13,
N0-0,N1-0,500,50,false,false,0-0,
N1-0,N0-0,500,50,false,false,0-0,
N1-0,N2-0,500,50,false,false,0-0,
N2-0,N1-0,500,50,false,false,0-0,
N2-0,N3-0,500,50,false,false,0-0,
N3-0,N2-0,500,50,false,false,1-0,
N3-0,N4-0,500,50,false,false,1-0,
N4-0,N3-0,500,50,false,false,1-0,
N4-0,N5-0,500,50,false,false,1-0,
N5-0,N4-0,500,50,false,false,1-0,
N5-0,N6-0,500,50,false,false,1-0,
N6-0,N5-0,500,50,false,false,2-0,
N6-0,N7-0,500,50,false,false,2-0,
N7-0,N6-0,500,50,false,false,2-0,
N7-0,N8-0,500,50,false,false,2-0,
N8-0,N7-0,500,50,false,false,2-0,
N8-0,N9-0,500,50,false,false,2-0,
N9-0,N8-0,500,50,false,false,3-0,
N9-0,N10-0,500,50,false,false,3-0,
N10-0,N9-0,500,50,false,false,3-0,
N10-0,N11-0,500,50,false,false,3-0,
N11-0,N10-0,500,50,false,false,3-0,
N11-0,N12-0,500,50,false,false,3-0,
N12-0,N11-0,500,50,false,false,4-0,
N12-0,N13-0,500,50,false,false,4-0,
N13-0,N12-0,500,50,false,false,4-0,
N13-0,N14-0,500,50,false,false,4-0,
N14-0,N13-0,500,50,false,false,4-0,
N14-0,N15-0,500,50,false,false,4-0,
N15-0,N14-0,500,50,false,false,5-0,
N15-0,N16-0,500,50,false,false,5-0,
N16-0,N15-0,500,50,false,false,5-0,
N16-0,N17-0,500,50,false,false,5-0,
N17-0,N16-0,500,50,false,false,5-0,
N17-0,N18-0,500,50,false,false,5-0,
N18-0,N17-0,500,50,false,false,6-0,
N18-0,N19-0,500,50,false,false,6-0,
N19-0,N18-0,500,50,false,false,6-0,
N19-0,N20-0,500,50,false,false,6-0,
N20-0,N19-0,500,50,false,false,6-0,
N20-0,N21-0,500,50,false,false,6-0,
N21-0,N20-0,500,50,false,false,7-0,
N21-0,N22-0,500,50,false,false,7-0,
N22-0,N21-0,500,50,false,false,7-0,
N22-0,N23-0,500,50,false,false,7-0,
N23-0,N22-0,500,50,false,false,7-0,
N23-0,N24-0,500,50,false,false,7-0,
N24-0,N23-0,500,50,false,false,8-0,
N24-0,N25-0,500,50,false,false,8-0,
N25-0,N24-0,500,50,false,false,8-0,
N25-0,N26-0,500,50,false,false,8-0,
N26-0,N25-0,500,50,false,false,8-0,
N26-0,N27-0,500,50,false,false,8-0,
N27-0,N26-0,500,50,false,false,9-0,
N27-0,N28-0,500,50,false,false,9-0,
N28-0,N27-0,500,50,false,false,9-0,
N28-0,N29-0,500,50,false,false,9-0,
N29-0,N28-0,500,50,false,false,9-0,
N29-0,N30-0,500,50,false,false,9-0,
N30-0,N29-0,500,50,false,false,10-0,
N30-0,N31-0,500,50,false,false,10-0,
N31-0,N30-0,500,50,false,false,10-0,
N31-0,N32-0,500,50,false,false,10-0,
N32-0,N31-0,500,50,false,false,10-0,
N32-0,N33-0,500,50,false,false,10-0,
N33-0,N32-0,500,50,false,false,11-0,
N33-0,N34-0,500,50,false,false,11-0,
N34-0,N33-0,500,50,false,false,11-0,
N34-0,N35-0,500,50,false,false,11-0,
N35-0,N34-0,500,50,false,false,11-0,
N35-0,N36-0,500,50,false,false,11-0,
N36-0,N35-0,500,50,false,false,12-0,
N36-0,N37-0,500,50,false,false,12-0,
N37-0,N36-0,500,50,false,false,12-0,
N37-0,N38-0,500,50,false,false,12-0,
N38-0,N37-0,500,50,false,false,12-0,
N38-0,N39-0,500,50,false,false,12-0,
N39-0,N38-0,500,50,false,false,13-0,
N39-0,N40-0,500,50,false,false,13-0,
N40-0,N39-0,500,50,false,false,13-0,
N40-0,N41-0,500,50,false,false,13-0,
N41-0,N40-0,500,50,false,false,13-0,
N0-1,N1-1,500,50,false,false,0-0,
N1-1,N0-1,500,50,false,false,0-0,
N1-1,N2-1,500,50,false,false,0-0,
N2-1,N1-1,500,50,false,false,0-0,
N2-1,N3-1,500,50,false,false,0-0,
N3-1,N2-1,500,50,false,false,1-0,
N3-1,N4-1,500,50,false,false,1-0,
N4-1,N3-1,500,50,false,false,1-0,
N4-1,N5-1,500,50,false,false,1-0,
N5-1,N4-1,500,50,false,false,1-0,
N5-1,N6-1,500,50,false,false,1-0,
N6-1,N5-1,500,50,false,false,2-0,
N6-1,N7-1,500,50,false,false,2-0,
N7-1,N6-1,500,50,false,false,2-0,
N7-1,N8-1,500,50,false,false,2-0,
N8-1,N7-1,500,50,false,false,2-0,
N8-1,N9-1,500,50,false,false,2-0,
N9-1,N8-1,500,50,false,false,3-0,
N9-1,N10-1,500,50,false,false,3-0,
N10-1,N9-1,500,50,false,false,3-0,
N10-1,N11-1,500,50,false,false,3-0,
N11-1,N10-1,500,50,false,false,3-0,
N11-1,N12-1,500,50,false,false,3-0,
N12-1,N11-1,500,50,false,false,4-0,
N12-1,N13-1,500,50,false,false,4-0,
N13-1,N12-1,500,50,false,false,4-0,
N13-1,N14-1,500,50,false,false,4-0,
N14-1,N13-1,500,50,false,false,4-0,
N14-1,N15-1,500,50,false,false,4-0,
N15-1,N14-1,500,50,false,false,5-0,
N15-1,N16-1,500,50,false,false,5-0,
N16-1,N15-1,500,50,false,false,5-0,
N16-1,N17-1,500,50,false,false,5-0,
N17-1,N16-1,500,50,false,false,5-0,
N17-1,N18-1,500,50,false,false,5-0,
N18-1,N17-1,500,50,false,false,6-0,
N18-1,N19-1,500,50,false,false,6-0,
N19-1,N18-1,500,50,false,false,6-0,
N19-1,N20-1,500,50,false,false,6-0,
N20-1,N19-1,500,50,false,false,6-0,
N20-1,N21-1,500,50,false,false,6-0,
N21-1,N20-1,500,50,false,false,7-0,
N21-1,N22-1,500,50,false,false,7-0,
N22-1,N21-1,500,50,false,false,7-0,
N22-1,N23-1,500,50,false,false,7-0,
N23-1,N22-1,500,50,false,false,7-0,
N23-1,N24-1,500,50,false,false,7-0,
N24-1,N23-1,500,50,false,false,8-0,
N24-1,N25-1,500,50,false,false,8-0,
N25-1,N24-1,500,50,false,false,8-0,
N25-1,N26-1,500,50,false,false,8-0,
N26-1,N25-1,500,50,false,false,8-0,
N26-1,N27-1,500,50,false,false,8-0,
N27-1,N26-1,500,50,false,false,9-0,
N27-1,N28-1,500,50,false,false,9-0,
N28-1,N27-1,500,50,false,false,9-0,
N28-1,N29-1,500,50,false,false,9-0,
N29-1,N28-1,500,50,false,false,9-0,
N29-1,N30-1,500,50,false,false,9-0,
N30-1,N29-1,500,50,false,false,10-0,
N30-1,N31-1,500,50,false,false,10-0,
N31-1,N30-1,500,50,false,false,10-0,
N31-1,N32-1,500,50,false,false,10-0,
N32-1,N31-1,500,50,false,false,10-0,
N32-1,N33-1,500,50,false,false,10-0,
N33-1,N32-1,500,50,false,false,11-0,
N33-1,N34-1,500,50,false,false,11-0,
N34-1,N33-1,500,50,false,false,11-0,
N34-1,N35-1,500,50,false,false,11-0,
N35-1,N34-1,500,50,false,false,11-0,
N35-1,N36-1,500,50,false,false,11-0,
N36-1,N35-1,500,50,false,false,12-0,
N36-1,N37-1,500,50,false,false,12-0,
N37-1,N36-1,500,50,false,false,12-0,
N37-1,N38-1,500,50,false,false,12-0,
N38-1,N37-1,500,50,false,false,12-0,
N38-1,N39-1,500,50,false,false,12-0,
N39-1,N38-1,500,50,false,false,13-0,
N39-1,N40-1,500,50,false,false,13-0,
N40-1,N39-1,500,50,false,false,13-0,
N40-1,N41-1,500,50,false,false,13-0,
N41-1,N40-1,500,50,false,false,13-0,
N0-2,N1-2,500,50,false,false,0-0,
N1-2,N0-2,500,50,false,false,0-0,
N1-2,N2-2,500,50,false,false,0-0,
N2-2,N1-2,500,50,false,false,0-0,
N2-2,N3-2,500,50,false,false,0-0,
N3-2,N2-2,500,50,false,false,1-0,
N3-2,N4-2,500,50,false,false,1-0,
N4-2,N3-2,500,50,false,false,1-0,
N4-2,N5-2,500,50,false,false,1-0,
N5-2,N4-2,500,50,false,false,1-0,
N5-2,N6-2,500,50,false,false,1-0,
N6-2,N5-2,500,50,false,false,2-0,
N6-2,N7-2,500,50,false,false,2-0,
N7-2,N6-2,500,50,false,false,2-0,
N7-2,N8-2,500,50,false,false,2-0,
N8-2,N7-2,500,50,false,false,2-0,
N8-2,N9-2,500,50,false,false,2-0,
N9-2,N8-2,500,50,false,false,3-0,
N9-2,N10-2,500,50,false,false,3-0,
N10-2,N9-2,500,50,false,false,3-0,
N10-2,N11-2,500,50,false,false,3-0,
N11-2,N10-2,500,50,false,false,3-0,
N11-2,N12-2,500,50,false,false,3-0,
N12-2,N11-2,500,50,false,false,4-0,
N12-2,N13-2,500,50,false,false,4-0,
N13-2,N12-2,500,50,false,false,4-0,
N13-2,N14-2,500,50,false,false,4-0,
N14-2,N13-2,500,50,false,false,4-0,
N14-2,N15-2,500,50,false,false,4-0,
N15-2,N14-2,500,50,false,false,5-0,
N15-2,N16-2,500,50,false,false,5-0,
N16-2,N15-2,500,50,false,false,5-0,
N16-2,N17-2,500,50,false,false,5-0,
N17-2,N16-2,500,50,false,false,5-0,
N17-2,N18-2,500,50,false,false,5-0,
N18-2,N17-2,500,50,false,false,6-0,
N18-2,N19-2,500,50,false,false,6-0,
N19-2,N18-2,500,50,false,false,6-0,
N19-2,N20-2,500,50,false,false,6-0,
N20-2,N19-2,500,50,false,false,6-0,
N20-2,N21-2,500,50,false,false,6-0,
N21-2,N20-2,500,50,false,false,7-0,
N21-2,N22-2,500,50,false,false,7-0,
N22-2,N21-2,500,50,false,false,7-0,
N22-2,N23-2,500,50,false,false,7-0,
N23-2,N22-2,500,50,false,false,7-0,
N23-2,N24-2,500,50,false,false,7-0,
N24-2,N23-2,500,50,false,false,8-0,
N24-2,N25-2,500,50,false,false,8-0,
N25-2,N24-2,500,50,false,false,8-0,
N25-2,N26-2,500,50,false,false,8-0,
N26-2,N25-2,500,50,false,false,8-0,
N26-2,N27-2,500,50,false,false,8-0,
N27-2,N26-2,500,50,false,false,9-0,
N27-2,N28-2,500,50,false,false,9-0,
N28-2,N27-2,500,50,false,false,9-0,
N28-2,N29-2,500,50,false,false,9-0,
N29-2,N28-2,500,50,false,false,9-0,
N29-2,N30-2,500,50,false,false,9-0,
N30-2,N29-2,500,50,false,false,10-0,
N30-2,N31-2,500,50,false,false,10-0,
N31-2,N30-2,500,50,false,false,10-0,
N31-2,N32-2,500,50,false,false,10-0,
N32-2,N31-2,500,50,false,false,10-0,
N32-2,N33-2,500,50,false,false,10-0,
N33-2,N32-2,500,50,false,false,11-0,
N33-2,N34-2,500,50,false,false,11-0,
N34-2,N33-2,500,50,false,false,11-0,
N34-2,N35-2,500,50,false,false,11-0,
N35-2,N34-2,500,50,false,false,11-0,
N35-2,N36-2,500,50,false,false,11-0,
N36-2,N35-2,500,50,false,false,12-0,
N36-2,N37-2,500,50,false,false,12-0,
N37-2,N36-2,500,50,false,false,12-0,
N37-2,N38-2,500,50,false,false,12-0,
N38-2,N37-2,500,50,false,false,12-0,
N38-2,N39-2,500,50,false,false,12-0,
N39-2,N38-2,500,50,false,false,13-0,
N39-2,N40-2,500,50,false,false,13-0,
N40-2,N39-2,500,50,false,false,13-0,
N40-2,N41-2,500,50,false,false,13-0,
N41-2,N40-2,500,50,false,false,13-0,
N0-3,N1-3,500,50,false,false,0-1,
N1-3,N0-3,500,50,false,false,0-1,
N1-3,N2-3,500,50,false,false,0-1,
N2-3,N1-3,500,50,false,false,0-1,
N2-3,N3-3,500,50,false,false,0-1,
N3-3,N2-3,500,50,false,false,1-1,
N3-3,N4-3,500,50,false,false,1-1,
N4-3,N3-3,500,50,false,false,1-1,
N4-3,N5-3,500,50,false,false,1-1,
N5-3,N4-3,500,50,false,false,1-1,
